x,y
-2.0988996480608026,-7.756307511357101
1.8257307888948766,5.67090259710266
-1.0577349382459742,0.7596683810783542
1.0584466447486358,5.754877188656534
1.0682376860871576,0.5165398202187963
0.2861974725980678,-0.67896872397587
-3.2776818395647336,-30.475147328199213
2.6824199647139038,21.603326749396924
-1.4337594802261133,-4.355754127820165
-2.507851916801166,-14.145006187835929
-3.6737988675618887,-50.974774724829544
0.7271435455059345,-1.0127210288795085
1.4205148947382593,3.5922906454819676
-3.867297368577151,-63.57909739451699
0.09674446639424783,-5.173848018501324
-2.1880337984164964,-12.1620566811605
1.1613823232755989,-1.4720105461175852
-2.6050685679600685,-16.736249075630905
1.5275019048197276,0.8399900286255977
-0.9061172295957007,-4.980877236177606
